platform_id,video_id,watch_count,total_time_watched,price_per_watch
78,115,755319,40031907,0.3
158,414,1497,61377,0.45
160,1667,2004,26052,0.34
130,873,294629,7365725,0.19
158,1843,1504,43616,0.39
101,1072,108976,2179520,0.3
159,1744,1501,84056,0.39
121,1769,616377,12327540,0.22
162,616,1499,34477,0.41
148,691,573461,34407660,0.35
47,1549,623301,6233010,0.13
49,575,904642,52469236,0.37
162,1739,1497,10479,0.15
159,446,1512,54432,0.29
55,279,902483,27074490,0.31
33,1221,412013,14832468,0.44
161,456,1494,79182,0.17
89,1412,811922,18674206,0.48
158,232,1503,36072,0.23
136,717,726231,20334468,0.42
13,1471,12039,144468,0.31
160,1681,2001,26013,0.47
161,314,1499,28481,0.18
160,141,1999,85957,0.37
160,945,1997,117823,0.45
155,492,402890,16921380,0.28
0,282,956410,56428190,0.39
160,759,1998,117882,0.14
16,143,370102,12953570,0.22
90,981,403616,4036160,0.4
159,719,1509,79977,0.18
38,1928,662066,35089498,0.27
125,1630,559906,10078308,0.48
161,1826,1500,43500,0.31
54,855,405370,4864440,0.29
136,434,178258,1069548,0.44
91,914,602976,21707136,0.17
140,1123,886415,7977735,0.26
162,1035,1501,21014,0.34
133,1501,223925,7165600,0.21
162,1513,1507,46717,0.16
138,540,221830,4214770,0.26
30,1248,347231,14236471,0.45
16,1574,748931,38195481,0.13
37,713,221236,1106180,0.23
158,518,1498,29960,0.24
162,265,1498,44940,0.38
34,1654,165949,6969858,0.42
62,791,337540,7763420,0.17
159,459,1510,18120,0.28
160,1924,1996,53892,0.45
113,1775,249639,10734477,0.21
162,531,1503,30060,0.36
159,1957,1512,65016,0.38
158,24,1498,59920,0.48
142,292,625176,11253168,0.49
132,669,603690,14488560,0.14
81,1269,208726,1461082,0.42
1,1915,215277,3013878,0.3
162,1029,1506,45180,0.15
44,1024,233584,6306768,0.49
10,882,720355,20890295,0.36
123,999,181031,7965364,0.24
158,148,1503,88677,0.23
73,1205,788134,26008422,0.27
159,458,1509,48288,0.15
83,1953,184818,5729358,0.22
159,1960,1514,69644,0.1
136,363,16740,200880,0.4
32,448,297980,8045460,0.15
44,892,383804,9595100,0.27
63,1297,119514,1673196,0.48
84,1912,305058,14642784,0.17
162,1261,1501,28519,0.19
160,1352,2002,56056,0.17
69,73,948035,53089960,0.15
159,141,1510,64930,0.46
44,1717,208454,7712798,0.42
158,1762,1502,73598,0.24
36,1822,393078,18867744,0.31
83,104,186413,5405977,0.15
36,1106,136355,3408875,0.12
159,1186,1513,48416,0.24
134,897,965116,45360452,0.27
161,856,1501,84056,0.49
159,311,1515,27270,0.31
89,1874,253733,9641854,0.41
159,1277,1514,30280,0.35
55,286,299531,16474205,0.11
162,767,1498,37450,0.48
159,1061,1509,63378,0.43
154,100,894110,25035080,0.28
162,1508,1499,20986,0.12
3,1756,108393,2818218,0.27
5,1860,959115,15345840,0.15
2,1679,551465,3860255,0.44
159,1673,1509,45270,0.45
39,1304,740431,3702155,0.36
13,1634,512025,4096200,0.38
161,1942,1505,40635,0.2
162,907,1499,17988,0.13
159,836,1511,39286,0.12
105,1065,632861,12657220,0.31
159,987,1510,52850,0.31
160,961,1999,113943,0.39
158,222,1496,40392,0.18
127,1202,641284,20521088,0.14
158,1698,1501,64543,0.29
77,213,544432,4355456,0.4
42,1298,552299,20435063,0.44
84,959,793405,20628530,0.15
162,1876,1503,36072,0.22
2,1896,355056,7811232,0.2
18,285,789693,21321711,0.14
101,1247,102067,4593015,0.28
12,1402,142786,5283082,0.13
126,1974,911262,30982908,0.45
159,1928,1508,79924,0.26
146,666,746940,42575580,0.16
0,1480,160768,6109184,0.43
67,795,194607,1946070,0.48
142,52,390073,23014307,0.3
61,1832,359033,16515518,0.36
18,993,613419,11654961,0.17
159,1194,1508,15080,0.3
17,654,370693,14086334,0.37
154,1438,928228,30631524,0.21
6,601,13412,160944,0.38
118,953,888953,19556966,0.21
49,1568,649001,36344056,0.15
82,69,530060,16431860,0.29
1,1099,145786,6706156,0.18
8,449,630807,17031789,0.36
40,226,587793,19397169,0.3
10,767,400000,10000000,0.27
80,1655,389692,7793840,0.35
112,809,979101,8811909,0.42
159,1998,1512,80136,0.49
114,12,426593,8105267,0.19
159,706,1513,69598,0.24
162,503,1502,85614,0.15
160,30,1998,57942,0.32
40,325,269147,13995644,0.16
151,103,22361,872079,0.14
158,1187,1503,40581,0.22
116,196,711499,6403491,0.11
158,1004,1502,55574,0.11
160,1012,2002,120120,0.11
95,1428,817880,23718520,0.47
40,1963,24004,552092,0.14
47,955,658045,9870675,0.47
159,515,1516,13644,0.21
162,424,1502,64586,0.17
56,1049,531058,30801364,0.1
57,1154,187181,7300059,0.11
50,141,478482,20574726,0.26
30,554,804979,12879664,0.12
88,375,102007,510035,0.41
71,1430,796574,5576018,0.1
76,122,214020,3424320,0.33
159,1988,1509,60360,0.41
145,1168,863558,25043182,0.43
18,1985,375164,21759512,0.34
106,217,289029,2890290,0.19
161,73,1500,84000,0.26
12,1310,76534,382670,0.42
121,1734,225929,2033361,0.22
162,845,1499,77948,0.42
11,1522,335784,18468120,0.12
147,1469,782820,9393840,0.32
160,1656,1998,77922,0.14
161,160,1503,37575,0.13
159,1452,1511,48352,0.42
159,245,1510,42280,0.24
8,1941,887086,22177150,0.15
1,1754,808262,9699144,0.41
92,503,272821,15550797,0.32
13,661,11765,152945,0.22
37,1684,560827,14581502,0.37
158,954,1500,52500,0.25
4,1411,910637,42799939,0.48
160,705,1993,39860,0.27
128,953,750636,16513992,0.21
115,1431,888992,7111936,0.1
73,1090,619138,6191380,0.46
91,1166,990406,38625834,0.35
161,1679,1499,10493,0.11
158,946,1497,67365,0.22
161,1925,1500,55500,0.21
108,476,753191,8285101,0.46
158,376,1501,10507,0.2
157,481,834851,15027318,0.35
159,1396,1512,40824,0.26
160,682,2001,46023,0.21
145,1603,647602,35618110,0.43
159,741,1509,30180,0.41
56,442,97415,2435375,0.24
162,1678,1497,88323,0.39
69,854,671881,8734453,0.25
90,1534,731152,39482208,0.31
124,1053,6642,225828,0.15
160,432,1995,75810,0.18
158,549,1504,57152,0.28
47,143,210608,7371280,0.37
159,1502,1507,51238,0.31
42,1831,651053,33854756,0.44
52,1748,539594,30217264,0.34
86,1673,264271,7928130,0.17
78,1799,105657,3381024,0.19
161,1844,1500,66000,0.34
159,1864,1504,36096,0.32
36,1065,936029,18720580,0.34
158,909,1507,49731,0.34
101,288,692016,18684432,0.5
161,1461,1499,77948,0.11
160,850,2001,44022,0.29
159,1846,1509,30180,0.34
145,1439,380079,15203160,0.21
27,318,102068,5409604,0.29
40,1288,957391,27764339,0.2
64,1566,509931,14278068,0.19
36,739,152840,3056800,0.34
161,261,1496,35904,0.29
52,1251,105555,5699970,0.19
154,1409,965478,33791730,0.17
162,458,1502,48064,0.2
160,241,1995,19950,0.42
158,564,1504,40608,0.48
161,614,1505,30100,0.27
161,1392,1500,39000,0.32
26,724,393898,15362022,0.2
19,413,251489,8802115,0.2
72,1207,498005,4482045,0.47
49,1131,916162,10993944,0.37
97,149,807774,4846644,0.42
91,1338,381201,10673628,0.44
102,1780,416674,16666960,0.28
107,170,336891,2358237,0.37
29,1369,946219,11354628,0.47
49,480,455764,11849864,0.39
162,458,1504,48128,0.29
161,1369,1501,18012,0.18
30,758,484755,4847550,0.45
142,1670,781762,14071716,0.12
159,1531,1507,12056,0.12
63,1009,308467,15114883,0.12
162,792,1505,16555,0.24
51,1108,893963,53637780,0.36
9,1284,93930,4320780,0.17
161,1840,1503,39078,0.2
162,17,1498,17976,0.19
59,113,290294,16256464,0.32
134,974,106489,2555736,0.46
108,991,917259,26600511,0.4
34,1356,87220,2267720,0.38
159,69,1510,46810,0.45
154,19,211650,11429100,0.32
162,796,1496,62832,0.49
128,386,488828,10265388,0.44
104,303,784129,28228644,0.5
162,1698,1501,64543,0.45
158,1658,1499,44970,0.13
98,321,306764,15644964,0.36
82,1985,648314,37602212,0.21
3,1131,91003,1092036,0.35
53,1151,798810,7189290,0.1
86,202,329809,5936562,0.41
146,1751,474615,15187680,0.49
141,1730,708107,19826996,0.14
144,1684,151074,3927924,0.11
49,1331,316996,11411856,0.36
0,596,859865,16337435,0.38
33,1318,521437,8864429,0.39
88,521,112032,5041440,0.14
111,132,215072,3226080,0.37
158,915,1499,17988,0.13
49,1954,628171,13819762,0.17
158,217,1503,15030,0.35
161,1423,1504,22560,0.28
3,1410,397108,11913240,0.29
12,1957,952457,40955651,0.23
21,1140,130729,4967702,0.44
112,1841,377602,4908826,0.14
77,718,806573,48394380,0.16
26,1990,225519,8118684,0.17
130,1186,621524,19888768,0.31
113,594,730637,31417391,0.44
148,1551,3599,35990,0.31
17,1080,154871,7743550,0.35
95,612,695712,20175648,0.13
160,321,2002,102102,0.47
148,793,547308,20797704,0.13
40,829,585594,11126286,0.44
160,211,1997,13979,0.2
90,853,838044,49444596,0.34
105,1956,180186,2162232,0.11
131,1472,504076,14114128,0.32
161,1552,1499,7495,0.16
15,1081,560736,14579136,0.26
6,577,383561,20328733,0.15
44,1776,449217,19316331,0.26
31,982,999449,38978511,0.38
53,1600,703372,7033720,0.32
158,106,1505,51170,0.22
44,75,160463,8183613,0.11
159,1092,1513,57494,0.48
158,1340,1499,16489,0.23
136,765,719110,9348430,0.43
42,1032,951511,47575550,0.49
43,567,380806,10281762,0.28
124,22,433118,6496770,0.46
129,632,513893,22611292,0.13
11,1925,724366,26801542,0.42
13,201,155404,4662120,0.49
67,1199,850694,22968738,0.46
30,1489,179240,3943280,0.34
38,1230,356259,4987626,0.36
151,213,766709,6133672,0.16
85,1273,937905,9379050,0.43
40,1786,656732,34806796,0.23
80,869,658964,15156172,0.31
7,1761,849063,12735945,0.22
93,1458,856920,23136840,0.33
158,441,1504,7520,0.22
97,119,150308,8266940,0.5
161,117,1499,26982,0.44
49,964,171860,7389980,0.4
3,218,63472,2475408,0.42
149,1277,562990,11259800,0.48
160,318,1996,105788,0.36
161,953,1502,33044,0.42
160,1295,1999,33983,0.42
5,493,342127,11290191,0.28
0,218,229653,8956467,0.46
68,52,458222,27035098,0.18
22,1253,92144,3317184,0.46
161,527,1496,88264,0.29
162,1334,1500,36000,0.46
63,1396,444267,11995209,0.18
162,1394,1500,75000,0.26
161,882,1496,43384,0.26
159,436,1511,71017,0.43
28,873,752763,18819075,0.49
159,316,1507,52745,0.47
161,490,1502,33044,0.29
150,1545,577467,18478944,0.33
98,1677,306418,15627318,0.25
56,807,141079,3668054,0.31
75,874,120878,6527412,0.4
136,86,848845,28860730,0.34
160,204,2007,36126,0.42
158,406,1499,88441,0.44
117,1528,768119,5376833,0.12
158,583,1500,40500,0.21
151,1702,593496,27300816,0.5
160,1351,2003,42063,0.39
1,848,866086,45902558,0.12
94,328,868774,18244254,0.17
95,1590,188520,3770400,0.29
23,66,635604,17161308,0.25
92,1676,978339,14675085,0.18
120,1667,313410,4074330,0.16
162,1736,1500,15000,0.15
116,1218,585382,11122258,0.4
91,183,288968,12714592,0.28
74,1690,804600,34597800,0.36
161,776,1495,52325,0.38
51,577,158035,8375855,0.43
87,969,616175,11091150,0.3
107,449,726159,19606293,0.38
161,1318,1506,25602,0.45
129,672,804999,22539972,0.41
139,1159,698293,27931720,0.22
158,1630,1494,26892,0.16
162,125,1505,37625,0.26
44,954,874320,30601200,0.31
70,101,589649,9434384,0.12
158,1719,1501,40527,0.21
159,1338,1513,42364,0.47
102,1361,590727,20675445,0.46
159,1376,1511,69506,0.14
155,987,943100,33008500,0.27
70,185,913964,31988740,0.37
109,1099,232636,10701256,0.46
141,1788,647515,6475150,0.28
25,1765,43706,1311180,0.16
162,17,1500,18000,0.32
161,308,1506,90360,0.28
139,377,943957,9439570,0.11
82,1914,395750,4749000,0.31
19,353,953797,37198083,0.49
162,217,1496,14960,0.42
54,1652,147583,5017822,0.48
90,110,421280,9268160,0.36
162,889,1503,40581,0.39
45,161,401973,20500623,0.17
112,709,74740,1420060,0.2
94,260,431129,12502741,0.33
162,1736,1496,14960,0.22
37,1791,493832,11358136,0.47
65,666,533708,30421356,0.36
66,709,836412,15891828,0.26
161,551,1503,40581,0.15
44,253,195777,9788850,0.33
156,1903,815185,44835175,0.23
159,781,1515,18180,0.15
59,1879,51998,519980,0.45
109,1896,237452,5223944,0.39
129,776,360083,12602905,0.31
0,1822,31126,1494048,0.41
90,1277,840667,16813340,0.27
7,1691,370195,11105850,0.12
118,846,370034,4440408,0.3
53,1880,549109,8785744,0.17
158,1704,1499,56962,0.23
39,1802,797744,39887200,0.26
19,1652,489408,16639872,0.27
80,1340,700059,7700649,0.41
161,259,1504,43616,0.3
158,666,1501,85557,0.38
160,390,2003,104156,0.42
38,1980,241116,5545668,0.35
160,1320,2001,34017,0.48
161,288,1500,40500,0.48
50,784,224287,4261453,0.15
158,1816,1505,88795,0.18
15,228,972503,26257581,0.23
47,1339,151078,2417248,0.38
112,1938,796468,8761148,0.45
107,231,774483,27106905,0.18
160,354,2001,88044,0.41
111,438,952828,54311196,0.21
104,1907,493942,8397014,0.32
142,1526,956371,54513147,0.13
159,714,1513,31773,0.47
101,1089,125400,4012800,0.36
130,478,680479,40148261,0.3
153,1621,448503,14352096,0.19
49,429,563845,7329985,0.18
161,1819,1502,66088,0.3
109,1130,733501,39609054,0.43
162,1549,1499,14990,0.3
161,711,1499,37475,0.27
160,1803,1997,73889,0.15
68,1304,713095,3565475,0.32
55,399,381336,9533400,0.49
79,230,96497,1157964,0.12
64,1872,298288,16704128,0.21
160,471,1998,53946,0.4
76,563,388211,3882110,0.47
162,1710,1499,80946,0.3
38,74,60562,2543604,0.43
58,543,928483,31568422,0.37
160,779,1998,65934,0.45
159,987,1509,52815,0.17
160,129,1999,11994,0.21
77,834,293603,17028974,0.24
161,1132,1502,76602,0.45
1,1510,777880,44339160,0.37
25,349,301939,3623268,0.41
140,743,513501,29269557,0.21
84,1067,622381,5601429,0.31
131,1452,180632,5780224,0.35
159,1047,1511,51374,0.41
161,1138,1501,28519,0.23
59,1766,737059,28745301,0.39
70,1580,980721,29421630,0.25
54,1848,182516,4015352,0.17
160,1757,2002,116116,0.2
161,57,1501,27018,0.46
162,1390,1504,27072,0.36
6,617,638668,30017396,0.29
1,610,445886,2675316,0.24
81,217,382876,3828760,0.19
161,945,1499,88441,0.2
155,1932,96073,4803650,0.14
105,228,22525,608175,0.33
162,175,1503,58617,0.47
97,1458,105325,2843775,0.43
47,813,502638,16587054,0.33
45,1838,427497,6839952,0.29
160,1894,1997,109835,0.36
161,63,1501,39026,0.31
158,1566,1502,42056,0.38
9,228,710193,19175211,0.42
57,958,399435,3594915,0.11
161,1946,1499,31479,0.39
99,1542,880696,43154104,0.43
97,1053,715428,24324552,0.43
71,1371,8153,48918,0.31
62,1140,220369,8374022,0.29
158,1301,1500,25500,0.25
123,1420,331765,6635300,0.23
100,196,760441,6843969,0.17
159,1627,1515,48480,0.14
145,654,822372,31250136,0.4
160,987,1998,69930,0.32
74,1899,265027,15636593,0.16
159,1877,1510,60400,0.34
79,253,40464,2023200,0.12
161,673,1499,64457,0.36
35,1495,190111,7034107,0.43
162,1518,1503,52605,0.16
160,860,1998,103896,0.22
51,1131,934091,11209092,0.43
81,1064,153309,4139343,0.32
7,423,671965,7391615,0.15
15,365,737212,28751268,0.12
66,1658,834204,25026120,0.2
160,1381,1999,71964,0.14
33,1940,201713,8270233,0.25
47,732,780386,23411580,0.33
162,641,1499,41972,0.43
159,47,1511,64973,0.24
162,654,1500,57000,0.32
148,314,369942,7028898,0.19
75,628,417880,24654920,0.28
161,1203,1498,11984,0.45
4,1584,294943,4719088,0.14
158,530,1505,46655,0.32
109,339,68819,412914,0.34
162,708,1503,21042,0.12
62,1842,483315,27548955,0.27
160,329,1997,19970,0.24
66,1049,15603,904974,0.15
105,975,862073,8620730,0.18
0,660,890292,40063140,0.37
20,1705,985949,29578470,0.45
88,161,638864,32582064,0.48
160,399,1996,49900,0.42
128,1388,101622,2947038,0.39
71,1624,705037,13395703,0.15
160,119,2003,110165,0.45
1,858,908420,49054680,0.41
74,388,209597,5659119,0.35
147,351,521700,17737800,0.22
162,1627,1500,48000,0.38
162,1205,1498,49434,0.11
148,1966,820059,24601770,0.25
158,1371,1501,9006,0.41
158,610,1495,8970,0.22
159,309,1510,90600,0.3
52,1147,20624,206240,0.18
111,1362,140613,703065,0.47
162,1573,1500,37500,0.16
34,1917,969558,25208508,0.42
85,1247,814947,36672615,0.23
117,407,759965,20519055,0.42
158,393,1500,9000,0.18
159,347,1506,42168,0.31
96,53,752847,15809787,0.31
78,398,434557,5214684,0.13
9,1074,950319,52267545,0.39
80,1491,941353,38595473,0.29
79,1225,417540,20459460,0.36
120,112,190226,951130,0.23
76,1401,367016,22020960,0.41
148,1306,55180,2869360,0.38
103,1611,885393,22134825,0.42
16,359,369252,11446812,0.45
43,1907,65971,1121507,0.23
119,304,684966,30823470,0.45
160,1390,1998,35964,0.29
158,1232,1499,40473,0.11
150,716,108150,973350,0.48
4,241,334523,3345230,0.35
162,1258,1500,12000,0.42
93,1169,723385,40509560,0.19
162,251,1499,49467,0.24
2,1196,726055,4356330,0.12
137,587,202460,7086100,0.12
162,1975,1498,11984,0.16
158,1064,1499,40473,0.49
157,1114,134237,1610844,0.43
91,304,615799,27710955,0.28
159,1406,1510,51340,0.39
89,184,248707,5720261,0.17
160,1987,1996,79840,0.47
106,519,182076,910380,0.37
96,1255,72589,3193916,0.27
159,563,1509,15090,0.34
61,151,422304,4223040,0.23
37,1895,320742,15716358,0.2
160,357,2005,52130,0.25
160,1340,2000,22000,0.42
51,793,817524,31065912,0.41
148,292,764447,13760046,0.36
125,1312,487801,6829214,0.29
79,1474,158913,1589130,0.16
116,687,258420,4393140,0.31
155,984,625142,28131390,0.19
150,1560,947699,10424689,0.4
151,1809,461685,20775825,0.42
104,1473,463104,25007616,0.24
110,789,868758,41700384,0.39
57,594,585589,25180327,0.35
159,476,1509,16599,0.1
72,845,696329,36209108,0.35
161,1803,1502,55574,0.42
159,1351,1513,31773,0.44
123,1377,690521,20025109,0.2
160,417,1998,33966,0.46
115,73,23188,1298528,0.44
159,1518,1506,52710,0.47
3,1301,217490,3697330,0.16
137,1091,482097,14945007,0.23
162,1861,1499,17988,0.27
160,905,1994,103688,0.5
14,849,706429,19780012,0.2
95,253,21377,1068850,0.11
160,1206,1997,99850,0.47
103,1025,761314,22839420,0.31
22,377,583128,5831280,0.15
158,1736,1502,15020,0.47
101,1453,917236,38523912,0.27
158,905,1501,78052,0.46
138,942,656155,17716185,0.44
161,758,1504,15040,0.38
0,1645,466935,6537090,0.11
93,1384,804498,11262972,0.43
19,671,309111,12364440,0.3
161,690,1504,9024,0.5
77,52,775224,45738216,0.23
159,1266,1510,10570,0.43
137,1976,180752,2530528,0.18
40,1043,968559,26151093,0.43
2,969,24809,446562,0.49
92,403,342377,19515489,0.42
47,1865,90367,2620643,0.34
67,276,497809,9956180,0.42
161,1160,1505,42140,0.43
15,1431,392528,3140224,0.28
158,734,1499,74950,0.46
161,1424,1505,28595,0.26
14,1789,797522,13557874,0.34
162,471,1503,40581,0.31
162,895,1500,67500,0.47
120,1249,779718,9356616,0.37
158,1479,1500,30000,0.24
149,1349,608900,17049200,0.49
160,803,2002,36036,0.31
11,291,11572,219868,0.1
49,1031,648126,27869418,0.2
46,1063,636575,34375050,0.17
113,180,973743,24343575,0.44
144,690,756313,4537878,0.15
1,1451,971622,28177038,0.22
158,844,1506,12048,0.49
159,1957,1514,65102,0.44
162,996,1504,39104,0.49
3,1860,812617,13001872,0.43
161,867,1502,22530,0.46
27,907,717799,8613588,0.42
88,1278,144035,2736665,0.37
162,1731,1506,51204,0.17
60,640,35423,2089957,0.48
52,545,820176,24605280,0.39
95,1508,326994,4577916,0.4
78,702,200599,11032945,0.41
105,171,32805,295245,0.44
58,127,229524,1147620,0.42
103,5,86610,2425080,0.45
160,162,1996,71856,0.13
158,424,1503,64629,0.36
160,1967,1998,71928,0.32
159,1868,1508,33176,0.35
87,268,510395,18374220,0.31
132,612,373849,10841621,0.5
82,1059,203172,5079300,0.48
161,514,1501,43529,0.18
52,117,468006,8424108,0.36
3,1659,251174,6781698,0.39
161,326,1501,48032,0.2
81,58,902073,15335241,0.1
36,1903,250799,13793945,0.43
84,1571,545684,14733468,0.25
95,1023,550040,14851080,0.21
125,1811,314671,10069472,0.23
132,397,789521,21317067,0.46
162,65,1498,8988,0.26
21,796,473323,19879566,0.14
162,1838,1497,23952,0.21
59,1391,261093,12271371,0.3
159,929,1515,22725,0.34
10,234,727041,20357148,0.14
12,629,70272,843264,0.45
160,1101,1997,39940,0.48
72,1580,304508,9135240,0.23
152,965,231524,12039248,0.22
144,698,704344,8452128,0.17
114,897,244610,11496670,0.49
127,1086,809208,26703864,0.45
72,548,401713,16470233,0.45
161,103,1503,58617,0.43
21,885,298289,7755514,0.28
159,1815,1509,19617,0.3
52,1817,675262,40515720,0.26
33,920,894891,40270095,0.21
126,1779,98341,3343594,0.25
47,344,261021,6525525,0.31
160,1269,2000,14000,0.21
10,88,249829,6495554,0.47
78,1458,762252,20580804,0.25
159,1442,1510,37750,0.41
128,1194,630863,6308630,0.16
84,631,116616,1632624,0.25
7,115,849796,45039188,0.41
162,1805,1500,31500,0.27
3,107,885482,16824158,0.37
53,1168,670783,19452707,0.33
144,1592,931560,39125520,0.16
159,38,1509,10563,0.19
93,1948,98732,4344208,0.35
89,1100,182068,7646856,0.15
158,163,1498,40446,0.19
159,69,1516,46996,0.13
73,2,373978,2243868,0.12
2,950,905744,19926368,0.26
103,997,487000,13636000,0.36
161,1988,1505,60200,0.26
27,776,120338,4211830,0.32
59,587,786010,27510350,0.14
15,1411,971634,45666798,0.22
161,107,1499,28481,0.44
38,1927,778536,27248760,0.24
32,1293,566665,7933310,0.27
130,686,105238,1683808,0.45
159,1474,1509,15090,0.28
162,1681,1501,19513,0.14
102,645,200804,11245024,0.25
161,1442,1501,37525,0.48
162,126,1499,29980,0.41
100,1293,734418,10281852,0.16
3,539,391191,10562157,0.42
161,798,1500,60000,0.32
140,366,447975,11199375,0.13
161,880,1502,81108,0.48
27,591,25234,151404,0.49
160,1356,1999,51974,0.32
161,1904,1499,40473,0.32
161,1457,1506,72288,0.2
160,1050,2000,96000,0.16
154,327,17339,190729,0.1
39,254,603743,7244916,0.12
161,1412,1498,34454,0.14
47,1213,676758,30454110,0.32
162,1418,1494,44820,0.2
159,1446,1507,37675,0.27
159,91,1509,18108,0.39
38,1767,441980,3093860,0.44
160,933,1991,81631,0.16
6,1567,338383,5752511,0.41
29,637,829244,42291444,0.36
130,730,490284,3922272,0.11
104,1587,370345,11851040,0.41
51,1578,222921,11146050,0.31
37,1586,286691,7453966,0.44
69,1042,306218,12554938,0.49
144,76,185117,2776755,0.4
